<text id="machado1908">
<s>
de	PRP	de
maio	NOM	maio
Rita	NOM	Rita
escreveu-me	V+P	escrever
pedindo	V	pedir
informações	NOM	informação
de	PRP	de
um	DET	um
leiloeiro	NOM	leiloeiro
.	SENT	.
</s>
<s>
Parece-me	V+P	parecer
caçoada	V	caçoar
.	SENT	.
</s>
<s>
Que	PR	que
sei	V	saber
eu	P	eu
de	PRP	de
leiloeiros	NOM	leiloeiro
nem	CONJ	nem
de	PRP	de
leilões	NOM	leilão
?	SENT	?
Quando	CONJ	quando
eu	P	eu
morrer	V	morrer
podem	V	poder
vender	V	vender
em	PRP	em
particular	ADJ	particular
o	DET	o
pouco	ADV	pouco
que	PR	que
deixo	V	deixar
,	VIRG	,
com	PRP	com
abatimento	NOM	abatimento
ou	CONJ	ou
sem	PRP	sem
ele	P	ele
,	VIRG	,
e	CONJ	e
a	DET	a
minha	ADJ	minha
pele	NOM	pele
com	PRP	com
o	DET	o
resto	NOM	resto
;	SENT	;
não	ADV	não
é	V	ser
nova	ADJ	novo
,	VIRG	,
não	ADV	não
é	V	ser
bela	ADJ	belo
,	VIRG	,
não	ADV	não
é	V	ser
fina	ADJ	fino
,	VIRG	,
mas	CONJ	mas
sempre	ADV	sempre
dará	V	dar
para	PRP	para
algum	ADJ	algum
tambor	NOM	tambor
ou	CONJ	ou
pandeiro	NOM	pandeiro
rústico	ADJ	rústico
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
preciso	ADJ	preciso
chamar	V	chamar
um	DET	um
leiloeiro	NOM	leiloeiro
.	SENT	.
</s>
<s>
Vou	V	ir
responder	V	responder
isto	P	isto
mesmo	ADV	mesmo
à	PRP+DET	a
mana	NOM	mano
Rita	NOM	Rita
,	VIRG	,
acrescentando	V	acrescentar
algumas	ADJ	alguma
notícias	NOM	notícia
que	PR	que
trouxe	V	trazer
da	PRP+DET	de
rua	NOM	rua
,	VIRG	,
a	DET	a
carta	NOM	carta
do	PRP+DET	de
Tristão	NOM	tristão
,	VIRG	,
por	PRP	por
exemplo	NOM	exemplo
,	VIRG	,
os	DET	o
agradecimentos	NOM	agradecimento
do	PRP+DET	de
barão	NOM	barão
à	PRP+DET	a
filha	NOM	filho
,	VIRG	,
e	CONJ	e
esta	DET	esta
grande	ADJ	grande
peta	NOM	peta
:	SENT	:
que	PR	que
a	DET	a
viúva	NOM	viúvo
resolveu	V	resolver
casar	V	casar
comigo	P	comigo
...	SENT	.
</s>
<s>..
Mas	NOM	<unknown>
não	ADV	não
;	SENT	;
se	P	se
lhe	P	lhe
digo	V	dizer
isto	P	isto
,	VIRG	,
ela	P	ela
não	ADV	não
me	P	me
crê	V	crer
,	VIRG	,
ri	V	rir
,	VIRG	,
e	CONJ	e
vem	V	vir
cá	ADV	cá
logo	ADV	logo
.	SENT	.
</s>
<s>
Justamente	ADV	justamente
o	DET	o
que	PR	que
eu	P	eu
não	ADV	não
desejo	NOM	desejo
.	SENT	.
</s>
<s>
Preciso	ADJ	preciso
de	PRP	de
me	P	me
lavar	V	lavar
da	PRP+DET	de
companhia	NOM	companhia
dos	PRP+DET	de
outros	ADJ	outro
,	VIRG	,
ainda	ADV	ainda
mesmo	ADV	mesmo
dela	PRP+P	de
,	VIRG	,
apesar	L	apesar
de	PRP	de
gostar	V	gostar
dela	PRP+P	de
.	SENT	.
</s>
<s>
Mando-lhe	V+P	mandar
só	ADV	só
dizer	V	dizer
que	CONJSUB	que
o	DET	o
leiloeiro	NOM	leiloeiro
morreu	V	morrer
;	SENT	;
provavelmente	ADV	provavelmente
ainda	ADV	ainda
vive	V	viver
,	VIRG	,
mas	CONJ	mas
há	V	haver
de	PRP	de
morrer	V	morrer
algum	ADJ	algum
dia	NOM	dia
.	SENT	.
</s>
<s>
21	CARD	@card@
de	PRP	de
maio	NOM	maio
Ontem	V	<unknown>
escrevi	V	escrever
à	PRP+DET	a
mana	NOM	mano
Rita	NOM	Rita
anunciando-lhe	V+P	anunciar
a	DET	a
morte	NOM	morte
do	PRP+DET	de
homem	NOM	homem
,	VIRG	,
e	CONJ	e
hoje	ADV	hoje
de	PRP	de
manhã	NOM	manhã
abrindo	V	abrir
os	DET	o
jornais	NOM	jornal
,	VIRG	,
dei	V	dar
com	PRP	com
a	DET	a
notícia	NOM	notícia
de	PRP	de
haver	V	haver
falecido	V	falecer
ontem	ADV	ontem
o	DET	o
leiloeiro	NOM	leiloeiro
Fernandes	NOM	fernandes
.	SENT	.
</s>
<s>
Chamava-se	V+P	chamar
Fernandes	NOM	fernandes
.	SENT	.
</s>
<s>
Sucumbiu	V	sucumbir
a	DET	a
não	ADV	não
sei	V	saber
que	CONJSUB	que
moléstia	NOM	moléstia
grega	ADJ	grego
ou	CONJ	ou
latina	ADJ	latino
.	SENT	.
</s>
<s>
Parece	V	parecer
que	CONJSUB	que
era	V	ser
bom	ADJ	bom
chefe	NOM	chefe
de	PRP	de
família	NOM	família
,	VIRG	,
honrado	ADJ	honrado
e	CONJ	e
laborioso	ADJ	laborioso
,	VIRG	,
e	CONJ	e
excelente	ADJ	excelente
cidadão	NOM	cidadão
;	SENT	;
a	DET	a
Vida	NOM	vida
Nova	NOM	Nova
chama-lhe	V+P	chamar
grande	ADJ	grande
,	VIRG	,
mas	CONJ	mas
talvez	ADV	talvez
ele	P	ele
votasse	V	votar
com	PRP	com
os	DET	o
liberais	ADJ	liberal
.	SENT	.
</s>
<s>
Mana	NOM	mano
Rita	NOM	Rita
,	VIRG	,
já	ADV	já
pela	PRP+DET	por
minha	ADJ	minha
carta	NOM	carta
,	VIRG	,
já	ADV	já
pelas	PRP+DET	por
notícias	NOM	notícia
de	PRP	de
hoje	ADV	hoje
,	VIRG	,
correu	V	correr
a	PRP	a
ter	V	ter
comigo	P	comigo
.	SENT	.
</s>
<s>
Senhoras	NOM	senhor
não	ADV	não
deviam	V	dever
escrever	V	escrever
cartas	NOM	carta
;	SENT	;
raras	ADJ	raro
dizem	V	dizer
tudo	P	tudo
e	CONJ	e
claro	ADV	claro
;	SENT	;
muitas	P	muita
têm	V	ter
a	DET	a
linguagem	NOM	linguagem
escassa	ADJ	escasso
ou	CONJ	ou
escura	ADJ	escuro
.	SENT	.
</s>
<s>
Rita	NOM	Rita
pedira-me	V	<unknown>
notícias	NOM	notícia
do	PRP+DET	de
leiloeiro	NOM	leiloeiro
,	VIRG	,
por	PRP	por
lhe	P	lhe
dizerem	V	dizer
que	CONJSUB	que
ele	P	ele
morava	V	morar
no	PRP+DET	em
Catete	NOM	catete
,	VIRG	,
e	CONJ	e
adoecera	V	adoecer
gravemente	ADV	gravemente
há	V	haver
dias	NOM	dia
.	SENT	.
</s>
<s>
Como	CONJ	como
era	V	ser
meu	ADJ	meu
vizinho	NOM	vizinho
,	VIRG	,
podia	V	poder
ser	V	ser
que	CONJSUB	que
eu	P	eu
soubesse	V	saber
dele	PRP+P	de
:	SENT	:
foi	V	ir
o	DET	o
motivo	NOM	motivo
da	PRP+DET	de
pergunta	NOM	pergunta
,	VIRG	,
mas	CONJ	mas
esqueceu	V	esquecer
dizê-lo	V+P	dizer
.	SENT	.
</s>
<s>
Hesitei	V	hesitar
entre	PRP	entre
confessar	V	confessar
a	DET	a
minha	ADJ	minha
invenção	NOM	invenção
ou	CONJ	ou
deixá-la	V+P	deixar
encoberta	V	encobertar
pela	PRP+DET	por
coincidência	NOM	coincidência
,	VIRG	,
mas	CONJ	mas
foi	V	ir
só	ADV	só
um	DET	um
minuto	NOM	minuto
,	VIRG	,
nem	CONJ	nem
isso	P	isso
,	VIRG	,
foi	V	ir
um	DET	um
instante	NOM	instante
.	SENT	.
</s>
<s>
Rita	NOM	Rita
é	V	ser
minha	ADJ	minha
irmã	NOM	irmão
,	VIRG	,
não	ADV	não
me	P	me
ficaria	V	ficar
querendo	V	querer
mal	ADV	mal
e	CONJ	e
acabaria	V	acabar
rindo	V	rir
também	ADV	também
.	SENT	.
</s>
<s>
Ouviu	V	ouvir
a	DET	a
minha	ADJ	minha
verdade	NOM	verdade
,	VIRG	,
sem	PRP	sem
zanga	NOM	zanga
,	VIRG	,
mas	CONJ	mas
também	ADV	também
sem	PRP	sem
riso	NOM	riso
.	SENT	.
</s>
<s>
A	DET	a
razão	NOM	razão
disto	PRP+P	de
é	V	ser
um	DET	um
pormenor	NOM	pormenor
,	VIRG	,
que	PR	que
não	ADV	não
vale	V	valer
a	DET	a
pena	NOM	pena
dizer	V	dizer
miudamente	ADV	miudamente
e	CONJ	e
só	ADV	só
o	P	o
bastante	ADV	bastante
para	PRP	para
explicar	V	explicar
a	DET	a
carta	NOM	carta
e	CONJ	e
a	DET	a
seriedade	NOM	seriedade
.	SENT	.
</s>
<s>
Trata-se	V+P	tratar
de	PRP	de
contas	NOM	conta
entre	PRP	entre
ela	P	ela
e	CONJ	e
o	DET	o
finado	NOM	finado
,	VIRG	,
objetos	NOM	objeto
que	PR	que
ela	P	ela
mandou	V	mandar
vender	V	vender
,	VIRG	,
e	CONJ	e
não	ADV	não
sabe	V	saber
se	P	se
ele	P	ele
vendeu	V	vender
ou	CONJ	ou
não	ADV	não
,	VIRG	,
nem	CONJ	nem
como	CONJ	como
havê-los	V+P	haver
ou	CONJ	ou
o	DET	o
dinheiro	NOM	dinheiro
;	SENT	;
bastará	V	bastar
ir	V	ir
ao	PRP+DET	a
armazém	NOM	armazém
.	SENT	.
</s>
<s>
Há	V	haver
de	PRP	de
haver	V	haver
escrituração	NOM	escrituração
donde	PRP+ADV	de
conste	V	constar
tudo	P	tudo
;	SENT	;
prometi	V	prometer
acompanhá-la	V+P	acompanhar
amanhã	ADV	amanhã
.	SENT	.
</s>
<s>
Ficou	V	ficar
satisfeita	ADJ	satisfeito
,	VIRG	,
começou	V	começar
então	ADV	então
a	PRP	a
sorrir	V	sorrir
,	VIRG	,
depois	ADV	depois
disse-me	V+P	dizer
os	DET	o
objetos	NOM	objeto
que	PR	que
eram	V	ser
,	VIRG	,
quadros	NOM	quadro
velhos	ADJ	velho
,	VIRG	,
romances	NOM	romance
lidos	ADJ	lido
.	SENT	.
</s>
<s>
Jantou	V	jantar
comigo	P	comigo
.	SENT	.
</s>
<s>
Antes	ADV	antes
de	PRP	de
irmos	V	ir
para	PRP	para
a	DET	a
mesa	NOM	mesa
,	VIRG	,
vimos	V	ver
passar	V	passar
o	DET	o
enterro	NOM	enterro
do	PRP+DET	de
Fernandes	NOM	fernandes
.	SENT	.
</s>
<s>
Teve	V	ter
a	DET	a
pachorra	NOM	pachorra
de	PRP	de
contar	V	contar
os	DET	o
carros	NOM	carro
;	SENT	;
ai	I	ai
de	PRP	de
mim	P	mim
,	VIRG	,
também	ADV	também
eu	P	eu
os	P	o
contava	V	contar
em	PRP	em
pequeno	ADJ	pequeno
;	SENT	;
ela	P	ela
é	V	ser
que	CONJSUB	que
parece	V	parecer
não	ADV	não
haver	V	haver
perdido	V	perder
esse	DET	esse
costume	NOM	costume
estatístico	ADJ	estatístico
.	SENT	.
</s>
<s>
O	DET	o
Fernandes	NOM	fernandes
levava	V	levar
trinta	CARD	trinta
e	CONJ	e
sete	CARD	sete
ou	CONJ	ou
trinta	CARD	trinta
e	CONJ	e
oito	CARD	oito
carros	NOM	carro
.	SENT	.
</s>
<s>
Deixo	V	deixar
aqui	ADV	aqui
esta	DET	esta
página	NOM	página
com	PRP	com
o	DET	o
fim	NOM	fim
único	ADJ	único
de	PRP	de
me	P	me
lembrar	V	lembrar
que	CONJSUB	que
o	DET	o
acaso	ADV	acaso
também	ADV	também
é	V	ser
corregedor	NOM	corregedor
de	PRP	de
mentiras	NOM	mentira
.	SENT	.
</s>
<s>
Um	DET	um
homem	NOM	homem
que	PR	que
começa	V	começar
mentindo	V	mentir
disfarçada	ADJ	disfarçado
ou	CONJ	ou
descaradamente	ADV	descaradamente
acaba	V	acabar
muita	ADJ	muita
vez	NOM	vez
exato	ADJ	exato
e	CONJ	e
sincero	ADJ	sincero
.	SENT	.
</s>
<s>
22	CARD	@card@
de	PRP	de
maio	NOM	maio
Em	NOM	<unknown>
caminho	NOM	caminho
,	VIRG	,
mana	NOM	mano
Rita	NOM	Rita
contou-me	V+P	contar
o	DET	o
que	PR	que
já	ADV	já
sabe	V	saber
da	PRP+DET	de
carta	NOM	carta
de	PRP	de
Tristão	NOM	tristão
e	CONJ	e
da	PRP+DET	de
resposta	NOM	resposta
que	PR	que
D.	NOM	<unknown>
Carmo	V	<unknown>
lhe	P	lhe
mandou	V	mandar
.	SENT	.
</s>
<s>
Sabe	V	saber
mais	ADV	mais
que	PR	que
eu	P	eu
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Carmo	V	<unknown>
leu-lhe	V+P	ler
as	DET	a
duas	CARD	dois
cartas	NOM	carta
.	SENT	.
</s>
<s>
Tristão	NOM	tristão
pede	V	pedir
mil	CARD	mil
desculpas	NOM	desculpa
do	PRP+DET	de
longo	ADJ	longo
silêncio	NOM	silêncio
de	PRP	de
anos	NOM	ano
e	CONJ	e
lança-o	V+P	lançar
à	PRP+DET	a
conta	NOM	conta
de	PRP	de
tarefas	NOM	tarefa
e	CONJ	e
distrações	NOM	distração
.	SENT	.
</s>
<s>
Ultimamente	ADV	ultimamente
,	VIRG	,
já	ADV	já
formado	V	formar
em	PRP	em
Medicina	NOM	medicina
,	VIRG	,
foi	V	ir
em	PRP	em
viagem	NOM	viagem
a	PRP	a
várias	ADJ	vário
terras	NOM	terra
,	VIRG	,
onde	PR	onde
viu	V	ver
e	CONJ	e
estudou	V	estudar
muito	ADV	muito
.	SENT	.
</s>
<s>
Não	ADV	não
podendo	V	poder
escrever	V	escrever
as	DET	a
viagens	NOM	viagem
,	VIRG	,
contar-lhas-á	V	<unknown>
um	DET	um
dia	NOM	dia
,	VIRG	,
se	P	se
cá	ADV	cá
vier	V	vir
.	SENT	.
</s>
<s>
Pede	V	pedir
notícias	NOM	notícia
dela	PRP+P	de
e	CONJ	e
do	PRP+DET	de
padrinho	NOM	padrinho
,	VIRG	,
pede-lhes	V+P	pedir
os	DET	o
retratos	NOM	retrato
,	VIRG	,
e	CONJ	e
manda-lhes	V+P	mandar
pelo	PRP+DET	por
correio	NOM	correio
umas	DET	uma
gravuras	NOM	gravura
;	SENT	;
assim	ADV	assim
também	ADV	também
lembranças	NOM	lembrança
do	PRP+DET	de
pai	NOM	pai
e	CONJ	e
da	PRP+DET	de
mãe	NOM	mãe
que	PR	que
estão	V	estar
em	PRP	em
Lisboa	NOM	Lisboa
.	SENT	.
</s>
<s>
A	DET	a
carta	NOM	carta
é	V	ser
longa	ADJ	longo
,	VIRG	,
cheia	ADJ	cheio
de	PRP	de
ternuras	NOM	ternura
e	CONJ	e
saudades	NOM	saudade
.	SENT	.
</s>
<s>
A	DET	a
resposta	NOM	resposta
,	VIRG	,
disse-me	V+P	dizer
mana	ADJ	mano
Rita	NOM	Rita
que	PR	que
é	V	ser
em	PRP	em
tom	NOM	tom
verdadeiramente	ADV	verdadeiramente
maternal	ADJ	maternal
.	SENT	.
</s>
<s>
Não	ADV	não
sabe	V	saber
mostrar-se	V+P	mostrar
magoada	ADJ	magoado
;	SENT	;
é	V	ser
toda	ADJ	todo
perdão	NOM	perdão
e	CONJ	e
carinho	NOM	carinho
.	SENT	.
</s>
<s>
Só	ADV	só
lhe	P	lhe
faz	V	fazer
uma	DET	uma
queixa	NOM	queixa
;	SENT	;
é	V	ser
que	CONJSUB	que
,	VIRG	,
pedindo	V	pedir
os	DET	o
retratos	NOM	retrato
dela	PRP+P	de
e	CONJ	e
do	PRP+DET	de
marido	NOM	marido
,	VIRG	,
não	ADV	não
lhe	P	lhe
mandasse	V	mandar
logo	ADV	logo
o	DET	o
seu	ADJ	seu
,	VIRG	,
o	DET	o
último	ADJ	último
dos	PRP+DET	de
seus	ADJ	seu
,	VIRG	,
porque	CONJ	porque
os	DET	o
antigos	NOM	antigo
cá	ADV	cá
estão	V	estar
.	SENT	.
</s>
<s>
Diz	V	dizer
muitas	ADJ	muita
coisas	NOM	coisa
longas	ADJ	longo
,	VIRG	,
lembra	V	lembrar
os	DET	o
tempos	NOM	tempo
de	PRP	de
infância	NOM	infância
e	CONJ	e
de	PRP	de
estudo	NOM	estudo
,	VIRG	,
e	CONJ	e
no	PRP+DET	em
fim	NOM	fim
insinua-lhe	V+P	insinuar
que	CONJSUB	que
venha	V	vir
contar-lhe	V+P	contar
as	DET	a
viagens	NOM	viagem
.	SENT	.
</s>
<s>
As	DET	a
gravuras	NOM	gravura
são	V	ser
da	PRP+DET	de
casa	NOM	casa
Goupil	NOM	<unknown>
.	SENT	.
</s>
<s>
Rita	NOM	Rita
esteve	V	estar
com	PRP	com
ela	P	ela
no	PRP+DET	em
dia	NOM	dia
15	CARD	@card@
,	VIRG	,
entre	PRP	entre
uma	DET	uma
e	CONJ	e
duas	CARD	dois
horas	NOM	hora
da	PRP+DET	de
tarde	NOM	tarde
,	VIRG	,
depois	ADV	depois
que	CONJSUB	que
a	DET	a
viúva	NOM	viúvo
saiu	V	sair
de	PRP	de
lá	ADV	lá
para	PRP	para
a	DET	a
casa	NOM	casa
do	PRP+DET	de
tio	NOM	tio
desembargador	NOM	desembargador
.	SENT	.
</s>
<s>
Apesar	L	apesar
da	PRP+DET	de
separação	NOM	separação
desta	PRP+P	de
e	CONJ	e
suas	ADJ	sua
saudades	NOM	saudade
,	VIRG	,
sentia-se	V+P	sentir
alegre	ADJ	alegre
com	PRP	com
a	DET	a
afeição	NOM	afeição
que	PR	que
cresce	V	crescer
entre	PRP	entre
ambas	CARD	ambos
,	VIRG	,
e	CONJ	e
igualmente	ADV	igualmente
alegre	ADJ	alegre
com	PRP	com
a	DET	a
ressurreição	NOM	ressurreição
do	PRP+DET	de
afilhado	NOM	afilhado
.	SENT	.
</s>
<s>
Chama-lhe	V+P	chamar
ressurreição	NOM	ressurreição
por	PRP	por
imaginar	V	imaginar
que	CONJSUB	que
o	DET	o
moço	NOM	moço
inteiramente	ADV	inteiramente
os	P	o
esquecera	V	esquecer
.	SENT	.
</s>
<s>
Via	V	ver
agora	ADV	agora
que	CONJSUB	que
não	ADV	não
,	VIRG	,
e	CONJ	e
parecia-lhe	V+P	parecer
a	DET	a
mesma	ADJ	mesmo
alma	NOM	alma
daqui	PRP+ADV	aqui
saída	NOM	saída
.	SENT	.
</s>
<s>
Falando	V	falar
ou	CONJ	ou
calando	V	calar
,	VIRG	,
tinha	V	ter
intervalos	NOM	intervalo
de	PRP	de
melancolia	NOM	melancolia
,	VIRG	,
e	CONJ	e
,	VIRG	,
de	PRP	de
uma	DET	uma
vez	NOM	vez
,	VIRG	,
acha	V	achar
mana	ADJ	mano
Rita	NOM	Rita
que	PR	que
lhe	P	lhe
viu	V	ver
apontar	V	apontar
uma	DET	uma
lágrima	NOM	lágrima
,	VIRG	,
uma	DET	uma
pequenina	ADJ	pequeno
lágrima	NOM	lágrima
de	PRP	de
nada	P	nada
...	SENT	.
</s>
<s>..
23	CARD	@card@
de	PRP	de
maio	NOM	maio
Les	NOM	<unknown>
morts	NOM	<unknown>
vont	NOM	<unknown>
vite	V	<unknown>
.	SENT	.
</s>
<s>
Tão	ADV	tão
depressa	ADV	depressa
enterrei	V	enterrar
o	DET	o
leiloeiro	NOM	leiloeiro
como	CONJ	como
o	P	o
esqueci	V	esquecer
.	SENT	.
</s>
<s>
Assim	ADV	assim
foi	V	ir
que	CONJSUB	que
,	VIRG	,
escrevendo	V	escrever
o	DET	o
dia	NOM	dia
de	PRP	de
ontem	ADV	ontem
,	VIRG	,
deixei	V	deixar
de	PRP	de
dizer	V	dizer
que	CONJSUB	que
no	PRP+DET	em
armazém	NOM	armazém
do	PRP+DET	de
Fernandes	NOM	fernandes
achamos	V	achar
todos	ADJ	todo
os	DET	o
objetos	NOM	objeto
de	PRP	de
mana	ADJ	mano
Rita	NOM	Rita
notados	ADJ	notado
e	CONJ	e
vendidos	V	vender
,	VIRG	,
e	CONJ	e
o	DET	o
dinheiro	NOM	dinheiro
à	PRP+DET	a
espera	NOM	espera
da	PRP+DET	de
dona	NOM	dono
.	SENT	.
</s>
<s>
Pouco	ADV	pouco
é	V	ser
;	SENT	;
recebê-loá	V	<unknown>
oportunamente	ADV	oportunamente
.	SENT	.
</s>
<s>
Talvez	ADV	talvez
não	ADV	não
houvesse	V	haver
necessidade	NOM	necessidade
de	PRP	de
escrever	V	escrever
isto	P	isto
;	SENT	;
fica	V	ficar
servindo	V	servir
à	PRP+DET	a
reputação	NOM	reputação
do	PRP+DET	de
finado	NOM	finado
.	SENT	.
</s>
<s>
Outra	ADJ	outro
coisa	NOM	coisa
que	PR	que
me	P	me
ia	V	ir
esquecendo	V	esquecer
também	ADV	também
,	VIRG	,
e	CONJ	e
mais	ADV	mais
principal	ADJ	principal
,	VIRG	,
porque	CONJ	porque
o	DET	o
ofício	NOM	ofício
dos	PRP+DET	de
leilões	NOM	leilão
pode	V	poder
acabar	V	acabar
algum	ADJ	algum
dia	NOM	dia
,	VIRG	,
mas	CONJ	mas
o	DET	o
de	PRP	de
amar	V	amar
não	ADV	não
cansa	V	cansar
nem	CONJ	nem
morre	V	morrer
.	SENT	.
</s>
<s>
A	DET	a
culpa	NOM	culpa
foi	V	ir
de	PRP	de
mana	ADJ	mano
Rita	NOM	Rita
que	PR	que
,	VIRG	,
em	PRP	em
vez	NOM	vez
de	PRP	de
começar	V	começar
por	PRP	por
aí	ADV	aí
,	VIRG	,
só	ADV	só
me	P	me
deu	V	dar
a	DET	a
notícia	NOM	notícia
no	PRP+DET	em
Largo	NOM	largo
de	PRP	de
São	NOM	São
Francisco	NOM	Francisco
,	VIRG	,
indo	V	ir
a	PRP	a
entrar	V	entrar
no	PRP+DET	em
bonde	NOM	bonde
.	SENT	.
</s>
<s>
Parece	V	parecer
que	CONJSUB	que
Fidélia	NOM	<unknown>
mordeu	V	morder
uma	DET	uma
pessoa	NOM	pessoa
;	SENT	;
foram	V	ir
as	DET	a
próprias	ADJ	próprio
palavras	NOM	palavra
dela	PRP+P	de
.	SENT	.
</s>
<s>
Mordeu	V	morder
?	SENT	?
perguntei	V	perguntar
sem	PRP	sem
entender	V	entender
logo	ADV	logo
.	SENT	.
</s>
<s>
Sim	ADV	sim
,	VIRG	,
há	V	haver
alguém	P	alguém
que	PR	que
anda	V	andar
mordido	V	morder
por	PRP	por
ela	P	ela
.	SENT	.
</s>
<s>
Isso	P	isso
há	V	haver
de	PRP	de
haver	V	haver
muitos	P	muito
,	VIRG	,
retorqui	V	retorquir
.	SENT	.
</s>
<s>
Não	ADV	não
teve	V	ter
tempo	NOM	tempo
de	PRP	de
me	P	me
dizer	V	dizer
nada	P	nada
,	VIRG	,
trepara	V	trepar
ao	PRP+DET	a
bonde	NOM	bonde
e	CONJ	e
o	DET	o
bonde	NOM	bonde
ia	V	ir
sair	V	sair
;	SENT	;
apertou-me	V+P	apertar
a	DET	a
mão	NOM	mão
sorrindo	V	sorrir
,	VIRG	,
e	CONJ	e
disse	V	dizer
adeus	NOM	adeus
com	PRP	com
os	DET	o
dedos	NOM	dedo
.	SENT	.
</s>
<s>
24	CARD	@card@
de	PRP	de
maio	NOM	maio
,	VIRG	,
ao	PRP+DET	a
meio-dia	NOM	meio-dia
Esta	NOM	<unknown>
manhã	NOM	manhã
,	VIRG	,
como	CONJ	como
eu	P	eu
pensasse	V	pensar
na	PRP+DET	em
pessoa	NOM	pessoa
que	PR	que
terá	V	ter
sido	V	ser
mordida	V	morder
pela	PRP+DET	por
viúva	NOM	viúvo
,	VIRG	,
veio	V	vir
a	DET	a
própria	ADJ	próprio
viúva	NOM	viúvo
ter	V	ter
comigo	P	comigo
,	VIRG	,
consultar-me	V+P	consultar
se	P	se
devia	V	dever
curá-la	V+P	curar
ou	CONJ	ou
não	ADV	não
.	SENT	.
</s>
<s>
Achei-a	V+P	achar
na	PRP+DET	em
sala	NOM	sala
com	PRP	com
o	DET	o
seu	ADJ	seu
vestido	NOM	vestido
preto	ADJ	preto
do	PRP+DET	de
costume	NOM	costume
e	CONJ	e
enfeites	NOM	enfeite
brancos	ADJ	branco
,	VIRG	,
fi-la	V+P	fazer
sentar	V	sentar
no	PRP+DET	em
canapé	NOM	canapé
,	VIRG	,
sentei-me	V+P	sentar
na	PRP+DET	em
cadeira	NOM	cadeira
ao	PRP+DET	a
lado	NOM	lado
e	CONJ	e
esperei	V	esperar
que	CONJSUB	que
falasse	V	falar
.	SENT	.
</s>
<s>
Conselheiro	NOM	conselheiro
,	VIRG	,
disse	V	dizer
ela	P	ela
entre	PRP	entre
graciosa	ADJ	gracioso
e	CONJ	e
séria	ADJ	sério
,	VIRG	,
que	PR	que
acha	V	achar
que	CONJSUB	que
faça	V	fazer
?	SENT	?
Que	PR	que
case	V	casar
ou	CONJ	ou
fique	V	ficar
viúva	NOM	viúvo
?	SENT	?
Nem	CONJ	nem
uma	DET	uma
coisa	NOM	coisa
nem	CONJ	nem
outra	ADJ	outro
.	SENT	.
</s>
<s>
Não	ADV	não
zombe	V	zombar
,	VIRG	,
conselheiro	NOM	conselheiro
.	SENT	.
</s>
<s>
Não	ADV	não
zombo	V	zombar
,	VIRG	,
minha	ADJ	minha
senhora	NOM	senhor
.	SENT	.
</s>
<s>
Viúva	NOM	viúvo
não	ADV	não
lhe	P	lhe
convém	V	convir
,	VIRG	,
assim	ADV	assim
tão	ADV	tão
verde	ADJ	verde
;	SENT	;
casada	ADJ	casado
,	VIRG	,
sim	ADV	sim
,	VIRG	,
mas	CONJ	mas
com	PRP	com
quem	PR	quem
,	VIRG	,
a	DET	a
não	ADV	não
ser	V	ser
comigo	P	comigo
?	SENT	?
Tinha	V	ter
justamente	ADV	justamente
pensado	ADJ	pensado
no	PRP+DET	em
senhor	NOM	senhor
.	SENT	.
</s>
<s>
Peguei-lhe	V+P	pegar
nas	PRP+DET	em
mãos	NOM	mão
,	VIRG	,
e	CONJ	e
enfiamos	V	enfiar
os	DET	o
olhos	NOM	olho
um	DET	um
no	PRP+DET	em
outro	ADJ	outro
,	VIRG	,
os	DET	o
meus	ADJ	meu
a	PRP	a
tal	P	tal
ponto	NOM	ponto
que	PR	que
lhe	P	lhe
rasgaram	V	rasgar
a	DET	a
testa	NOM	testa
,	VIRG	,
a	DET	a
nuca	NOM	nuca
,	VIRG	,
o	DET	o
dorso	NOM	dorso
do	PRP+DET	de
canapé	NOM	canapé
,	VIRG	,
a	DET	a
parede	NOM	parede
e	CONJ	e
foram	V	ir
pousar	V	pousar
no	PRP+DET	em
rosto	NOM	rosto
do	PRP+DET	de
meu	ADJ	meu
criado	NOM	criado
,	VIRG	,
única	ADJ	único
pessoa	NOM	pessoa
existente	ADJ	existente
no	PRP+DET	em
quarto	NOM	quarto
,	VIRG	,
onde	PR	onde
eu	P	eu
estava	V	estar
na	PRP+DET	em
cama	NOM	cama
.	SENT	.
</s>
<s>
Na	PRP+DET	em
rua	NOM	rua
apregoava	V	apregoar
a	DET	a
voz	NOM	voz
de	PRP	de
quase	ADV	quase
todas	ADJ	todo
as	DET	a
manhãs	NOM	manhã
:	SENT	:
"	QUOTE	"
Vai...	V	<unknown>
vassouras	NOM	vassoura
!	SENT	!
vai	V	ir
espanadores	ADJ	espanador
!	SENT	!
Compreendi	V	compreender
que	CONJSUB	que
era	V	ser
sonho	NOM	sonho
e	CONJ	e
achei-lhe	V+P	achar
graça	NOM	graça
.	SENT	.
</s>
<s>
Os	DET	o
pregões	NOM	pregão
foram	V	ir
andando	V	andar
,	VIRG	,
enquanto	CONJ	enquanto
o	DET	o
meu	ADJ	meu
José	NOM	José
pedia	V	pedir
desculpa	NOM	desculpa
de	PRP	de
haver	V	haver
entrado	V	entrar
,	VIRG	,
mas	CONJ	mas
eram	V	ser
nove	CARD	nove
